"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","2.83882906425694","-7.85167540339405","7.79244855710676","14.912763713853","15.1513367522378","13.9928809809708","2.74507914063162","2.11159945304597","6.47507296755423","7.78129337286805","11.4469676739874","8.26611444029894","9.82404750250666","13.1907479365274","11.3746880206943","3.93528740690967","2.8478168871043","4.20557250609957","5.45405085657021","3.05363997684025","3.37112365673374","3.1289060440756","6.75967187904156","5.19369632413469","12.2951507787678","8.08541923036249","19.438144425393","8.73951525948944","21.6166362279439","31.0128327767721","25.7895675974098","11.6033450094969","6.58741719175633","8.3888765393078","5.70561708470516","10.6790398749962","11.2571162283718","3.36078804320152","7.05329388092719","3.35152945266533","3.97335887887521",
"Australia","AUS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.1769682004843","2.5452020383436","2.02776608071739","0.231131677133711","1.50002228805246","0.468452590223181","0.994037905281697","1.03392605934049","1.41797488663596","1.10510055074784","1.24873216574953","1.32886657464025","1.21984754048138","1.6866457208218","0.193894306076852","1.14466934511664","2.93223450445363","2.78431633150525","3.12980367941054","2.42532023340867","2.60936303870257","1.32541834053747","1.75423754832093","1.38618130726334","1.55204854559809","3.27502452703504","1.54417665425862","1.75605957126988","1.49334376450546","0.852492231487689","3.58837348909602","2.83360802209531","3.71528911670901","1.92694577664686","7.01215468817494","-3.62281698385516","4.09794832045514","5.21620084699379","4.29039377944552","3.09604626568588","3.07716051283425","4.70169935390651","3.72878166305257","3.43123965674346","3.13857986634185","2.77379660566143","3.30853082084557","3.40787173872935",
"Austria","AUT","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.732802990777067","0.799230381998008","0.659136815349997","0.544656020082382","0.503121176626917","0.197493687148713","0.212366202409436","0.187821782678742","0.229467385721991","0.253497717955077","0.291624498184505","0.461073619768896","0.291710695365233","0.29966502251742","0.169502455427598","0.249479626524679","0.188356395792025","0.329814979081076","0.326759657319295","0.441266300504222","0.392410761896642","0.20718277655422","0.739415410504523","0.593065428703004","1.03990922456598","0.788462572738334","1.86075659376335","1.23303474341026","2.12740255528198","1.38513651181837","4.33202030383587","2.99277597838141","0.149093502610969","2.71240603227672","1.29345298243174","25.72610677193","3.12425365181615","17.7223760527323","1.4666235588623","3.57176483919622","-5.61520909859131","5.32899744107078","1.27486772723933","0.104941937585045","0.387515470698125","-2.24497447545124","-7.66336096729233","3.3045585572348",
"Azerbaijan","AZE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.812563854724","19.7458748828971","28.1332208037286","23.0066541515872","11.1393193936729","2.46437386157034","14.3591301584017","32.4670225090888","55.0759046526272","54.3646348768508","33.7950471423438","21.3790636203604","13.9007147102484","8.16090965787349","6.54760084266112","6.33804472365477","6.80062068276948","7.59608356760687","3.53193139888625","5.88810891600482","7.62633633321074","11.8826533237788","7.03715917479265",
"Burundi","BDI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","0.0468327168731452","0.12682002971497","0.120879772464207","0.110552499276144","0.050921501318655","0.110894210226116","0.0764520532874517","0.0554078910909432","0.0504648856980534","0.000427861408178981","0.198107378489511","1.15070315469403E-05","1.02785880980163E-05","0.223771014492754","0.0295343441697912","1.34218325246456","-0.0013048564735641","","","0.00488285714415742","0.0523336659624344","0.00248148442276152","0.0368891015441544","0.237846034445884","0.0200257639722912","0.0385118006374111","0.142423371590955","0.0244670500056161","4.30012504056264","2.64242142821155","1.61812916023703","0.00184302699096698","0.00910059672562403",
"Belgium","BEL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.98468140936185","10.8287261769184","11.9754593655047","8.69561392873805","14.354758861497","20.47130149783","36.7399152646791","17.8572856225879","23.0567040166151","29.9859641055937","1.34234394184714","-5.44707652064734","-4.50874513930532","-6.39894944551151","7.9164959229974","-6.30533253869808",
"Benin","BEN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.00822618509277","0.835638862906499","1.16978474958463","0.69392670391818","-0.422446607142272","0.279190960980148","0.351140016699244","0.416775236199049","0.0811072823578713","0.300788153885413","0.307173178650539","0.161898128530019","-0.000960153766245716","0.000958313286141234","0.00108861316369405","-0.00860657040308325","0.0823290412321545","0.0064003603439806","-1.14960625366777E-16","4.13342348874151","3.18254506470094","6.08027107525024","4.57565187637636","0.0617169241984928","0.854079560222776","0.614368302747234","1.50426184643479","1.19099220618122","1.5458583907611","1.4597547699155","-0.496774564090365","0.624013838334347","-0.631986845010739","0.27178605396257","-0.900192565572815","-0.182887348000433","-0.240209746784269","2.32859148620914","0.673178739983472","-0.263935311923474","0.766902231818812","2.06155152229197","3.4536986110683","3.93389727260804","4.17409728302984","1.80484231398464","1.53602577541155","1.98799825339678",
"Burkina Faso","BFA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.08725921063853","0.207292002398726","-0.120982603287441","0.652070347437599","0.355085797463165","0.0317699417284178","0.209988128120547","0.439336527549933","0.0783844548730749","0.0854977184972548","0.00122699631426745","0.136979967775568","0.11101024507132","0.123808673129652","0.114593964419191","-0.0919025678655851","0.154144192348252","0.0561622485433205","0.141815200501879","0.216923781200127","0.0148324810834434","0.0181815532351174","0.138959120998192","0.136293173634012","0.969328341453805","0.412551083649696","0.627288465571424","0.398983989846782","0.157122675614113","0.264749641488859","0.883247659522058","0.325812190592452","0.501105508847867","0.733078605900939","0.0791429852972294","0.590441073651054","1.44034224922425","0.320222004889771","0.394960739071068","0.674222738978133","0.432438271638231","1.33957874569296","2.94912179392076","4.10359750699146","2.8828508289934","2.22400892334677","3.40919593994256","3.77450033169691",
"Bangladesh","BGD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","0.00143124174703601","0.0289363096798236","0.0175824730598327","0.00793554973137473","0.0535725934999904","0.072322992647562","0.0579742131990397","-0.0514600245821338","0.0469179455582188","0.0264695357833656","0.0375700405927019","0.0022941532029319","-0.0029241270381418","-0.0298943959229265","0.0111899311751012","0.0131907256034205","0.00691614470349613","0.000861339485757247","0.0102498456011247","0.00449146424413688","0.0117375764038404","0.0423616549795559","0.033012230974896","0.00499837818821928","0.0291349551912921","0.288896567530215","0.380236166897956","0.350421247020145","0.525362089236089","0.145443904569924","0.0955793676464671","0.445960783298092","0.689472335587341","1.09514981929301","0.635657187878018","0.817754424203324","1.4497483960094","0.879494542360121","1.06893486111064","0.983166533919391","1.1881028498084","1.73541854006515","1.46871287737332","1.45128774238065","1.05355241029787","0.861499754689039",
"Bulgaria","BGR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0193872740170872","0.510803242446573","0.400946215139442","0.369354299096688","1.08688736681887","0.692008538927531","1.07818181818182","4.50890934099491","3.67245926343727","6.06731072380228","7.61425213485459","5.7755351977185","5.55808812019452","9.99294705126427","11.8366376593582","13.827903593363","23.0719249763639","31.2425335354324","18.9246161911489","7.51026984032086","3.64137103407323","3.66399876793918","3.31727224635667","3.56722461453081","3.64439885071077","5.39190893212587","3.10954585099952","2.91429835011472",
"Bahrain","BHR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","-13.6048785247406","0.119671753968863","0.780566094868503","1.71603532213727","3.60231529170047","2.77474328162553","-1.0455693996689","-1.0584915366545","5.99813231808059","4.68093894128175","-4.31966800804829","13.4182174338883","18.282579489476","-5.28819122278764","3.74032691068299","7.3611268073826","33.5660175347339","5.1862288175725","2.90201967187026","6.85299995707792","4.01154205069948","0.895242856908012","2.25273451736445","4.66554020433319","6.58020643177763","6.56659303664518","15.7506159973711","8.08243218951671","6.97758504512351","1.12105291032726","0.605800045797767","2.71349353049908","5.02346532615333","11.4559451796382","4.54843083119189","0.208487847892735","0.756860756645692","1.46962671029597",
"Bahamas, The","BHS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","2.27378913169288","4.40392707312763","-0.132148005898606","0.842252953794266","0.307047105826406","2.41149667258325","0.177406069999366","-0.346260388157895","-0.240066631068215","-1.30133155088256","-0.533872598584429","0.397936639570252","1.30238830334646","0.829523187459177","-0.546430827542641","-0.0417850576633796","0.00964940495336121","0.876455368693402","0.718011660018411","3.11461067366579","2.43280687170962","3.31629913649887","2.1497917526437","1.94303131104509","3.09850714482936","1.23072964943982","1.72038337334312","2.14428489451629","3.02143829739302","5.72797116772737","6.94760136713467","6.71809341196458","8.17172902365571","6.65159948547179","8.63699216304667","6.61957509346653","4.908082645399","3.5967857277278","2.29324221131118","0.645132202793348","0.622728388096767","7.62805987641937",
"Bosnia and Herzegovina","BIH","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62111588118546","3.77274415350205","2.65303347739316","2.06114823790081","4.02586773851256","4.56133472133223","8.87570028250415","5.55728432953945","6.5749134419466","11.6754746523222","5.25750194631408","0.786376221947351","2.58395445800346","2.52946085840409","2.27538384771182","1.72343670946443","2.93596432899551","2.36333521318915","1.67200564778304","2.54688238842829",
"Belarus","BLR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0410869565217391","0.10810152284264","0.0703186646433991","0.105205324415377","0.708145893170836","2.48860300411635","1.33490888841733","3.65778714528179","0.932726194574","0.775405864952368","1.69313268269168","0.963663960967926","0.707732068059162","1.01497746172797","0.96632835858554","3.99161614279995","3.60068232879372","3.81328623959745","2.43505653333396","6.48080196585787","2.22820691918271","2.97386461822441","2.36252922122526","2.92676959277302","2.6128050216432","2.34431362465423",
"Belize","BLZ","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","13.3186726659168","5.64119464469619","","","","","","","1.46735143066765","-0.0329380764163373","","-1.03680663556247","","","-1.75438596491228","1.76906526416448","2.01887206495501","2.47694811064907","4.44585582724675","5.13561889026573","4.16414477666142","3.05809881819097","3.01019355737535","1.64327309635966","2.64597357349065","3.3943926246379","2.58503566819118","1.8271034404182","2.56171167042542","7.31221980304268","3.55313433543757","7.01659059566149","2.7302693011911","-1.10309390208129","10.5399291631361","11.3898669455274","8.93892737435945","10.8768503417615","12.3969992433343","8.14088007854208","6.90351074093541","6.41211608024417","12.3406672260873","5.72052752453192","8.28058002862876","3.32397958324153","1.79838239876414","1.39483762249109",
"Bermuda","BMU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18315877479306","3.28036622557932","1.81985920606612","1.92229282122763","1.13572050190152","0.137152331538839","0.308131445530601","18.543033953419","0.897674181658031","-1.62846566102094","10.4690172462426","2.80739219238734","-1.21845007621661","3.876992080537","-4.64558866792301","0.85984247282462","0.985053865914077","","","","",
"Bolivia","BOL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.94303475670308","0.17344398340249","1.28854949162679","0.364206861077039","2.10608273449769","2.56152784820649","-0.296476979641113","-0.0371812142890324","0.305995851174171","1.51537645493848","2.00551501529331","2.52732417800292","1.09400616186761","0.239734907996904","0.210714626439191","0.353338661239021","0.505129656366704","1.55935329946125","-0.219679089352644","-0.5173899349814","0.55879893824674","0.973186046005964","1.64957050525016","2.15879655434373","2.17680436868237","5.84790923228249","6.40938403475409","9.21814410794617","11.1714610888831","12.1966294042249","8.76825043369255","8.66858332428431","8.5578935819291","2.44235447439327","0.745772609767832","-2.49888003083514","2.45168236697263","2.79183786661419","3.07260183830872","2.43967814961289","3.16544356376751","3.58444214674884","3.91355013777649","5.70662211094823","1.98982485804239","1.68072787887629","0.988080149462259","1.93197716670925",
"Brazil","BRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","1.05246670553341","1.01848320759466","1.0404646859225","0.998999546922861","1.07525692151625","0.813106376212178","0.956135069019492","1.03307874048642","0.791423641583036","0.762592173992974","0.646354159821192","0.12866546237575","0.397505322708203","0.848675005546146","0.265745409647489","0.214091608374833","0.182961218193279","0.514479245779916","0.295112882039361","0.55042715687456","0.6316087326659","1.3169863453796","2.22486507427768","3.69481706414172","4.76752493360535","5.0341286817021","4.15212683312315","3.26531989954919","1.813120630893","2.71638106510044","1.73390067132004","1.74949332424909","3.19089485132751","2.99066327679427","1.88845582758211","4.00440104412786","3.86659110527096","3.51317949330191","2.81809660430144","3.95683398113804","4.14590216694635","4.33639567454047","3.43881586409989",
"Barbados","BRB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","0.540422708121581","4.82041489102945","1.33807670251587","0.836633429506078","1.37606431300094","0.674643150639599","0.275101713676901","0.749863775361561","0.397289186496433","0.293711390512743","0.00369165112284019","0.342133440357899","0.497969011707735","0.414290979890879","0.633635132134501","0.414241775311612","0.55354613588893","0.368689340830835","0.740683786970116","0.459390596525331","0.601962952691303","0.519458731728761","0.551438672438672","0.580552326715294","0.547929134811637","0.576013584893203","0.621496075604677","0.59519034861149","0.548965169106512","1.77870742171397","-0.344302644870317","6.11349898299592","8.0592562806716","9.98517992727273","10.0283872067154","10.3326666165244","14.9905892502774","8.31674654819885","9.38875467505572","-0.175254851511469","12.1375518442036","1.51585715502722","5.07042430634102","5.96553159904777",
"Brunei Darussalam","BRN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.08362189010565","3.93049837597172","1.88828155515106","1.43802178934314","1.83675498095092","0.765769354306188","2.10354465328511","1.54368804404399","3.03369097831975","3.50703687947849","3.7309491837843","4.54054508745042","4.28677622359633","3.32131448333108","1.32470174845995","-1.32054553923561","3.85821336119305",
"Bhutan","BTN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.53371177796127","0.239956001735056","3.98733050345678E-06","4.25098548899822E-06","3.69274084254126E-06","0.0164987390445676","0.44244870462353","-0.191275383196077","","0.250640813026066","","","0.451617408883827","0.541827181214745","1.26087010908657","0.758470921846196","0.682019286689192","6.17475761097219","0.249854583431104","1.44689374331214","4.74773339866038","1.71088256189523","1.33688540104042","1.1362535646991","1.21015732446808","0.313265836737574","0.537103579005419","-0.659025840294462",
"Botswana","BWA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","-10.7746831568611","3.02948824153603","2.7088740104211","6.91313120402027","15.594005953769","10.5144880654679","8.23557150145562","2.07653465874177","2.02973794357501","5.00925840194046","4.80924996218626","5.05548131317513","5.77952301883626","1.50958474335273","1.36798766623242","2.52969969216508","-0.208265920163062","-0.0377228922984645","-6.89767991877082","-0.332319066404683","1.48845930806704","1.468356845369","1.99413279657563","1.98974958685387","0.668733485559009","0.987699682503563","0.558882744968608","7.50153608792891","5.56528441298635","4.36383783971726","4.23771954003915","4.80808632655582","4.52173963471803","4.759384717173","2.03269415577487","1.70787743190625","8.74254999140254","3.69599999684879","2.67137578594428","3.17021372071425","4.71165390851704","0.825162469610099","2.30126763822659",
"Central African Republic","CAF","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","-0.560847350966862","0.996511686384754","3.2475142481659","0.670427739908374","0.832097611742347","1.22326101381015","0.678485120417088","0.807319780349708","0.345905908337697","0.727137986654692","0.990741018605273","-0.302589510221612","0.104157669474223","0.0484378805639259","-0.353864316080746","-0.756175025884516","-0.780440980768603","0.423212354340756","0.555910242614715","1.08411103938949","0.159684103215175","0.754709451633529","0.598007105061713","0.0972197508863984","0.556311820470545","0.56933181541005","0.991441317755182","1.18890125188863","0.755217887034034","2.37374508054727","3.34302181573698","5.8990319470002","2.13348659028562","3.09765897676764","1.6810194635156","3.22786308936861","0.122009413352843","0.204064198934871","0.189420629769281","0.42261811501432","0.881257665301561",
"Canada","CAN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.07751792279585","2.29003279323033","1.8679159271708","2.42502751626931","2.32124322304302","1.94794159921066","1.1863624221714","1.59338725982438","1.71069913370803","2.18360552539017","2.1227797523402","0.216749135945271","0.0287225691193076","0.587141206078163","1.33767626822795","0.371933318324332","0.754694286427539","1.88137036409454","1.19662760910153","1.06657449823681","1.2763469887273","0.470957646170768","0.806362924277803","0.822782333388358","1.42245307625353","1.54282371465105","1.53291933425773","1.76507268208257","3.59955941414829","3.66652739986236","9.20245766425862","3.85570016989032","3.23196733933961","0.785746248189278","0.140922421724844","2.18455941565838","4.88836093720646","8.22013290935771","4.52621091895271","1.52655464082434","1.84155883424192","2.142292213524","2.7066883554104","3.63869409374933","3.56255900352734","3.95237651223614","2.25372888493377","1.66514922237346",
"Central Europe and the Baltics","CEB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0740494263211747","1.15426796600756","1.35026937464205","2.19240641076101","1.76516013185437","3.23127734902796","2.73516226475438","3.48509892506099","4.36881601448329","5.02180263189486","5.51729318309542","4.60597084055268","5.01575496360642","3.2125827704002","5.6281726967392","6.24475682167805","8.16372809464637","12.1184448016364","9.05417970996255","2.41688793723347","1.55710750650008","3.42519795212446","2.88297042454014","1.05899918074639","3.72496280547892","1.81716686733961","8.70752583340985","1.6317500352521",
"Switzerland","CHE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.577323359265435","0.731169938833946","1.17600493021262","1.37387097034949","1.19932736889541","0.19362254188661","1.23574649151144","2.14859161153783","1.08718470567901","0.415168501709479","0.645704010168753","1.25841148298248","1.21367237286518","1.32476585168018","2.54999171148699","3.27038229667336","4.28612305428101","8.48388647452469","3.50463637492594","2.73974453326178","5.58804922152287","1.80186413862069","0.652062696256732","12.4757783876865","10.1452332111516","0.539526277360948","8.80110770938748","3.02693574031656","2.96813724809405","5.97917463429143","-3.62037977668994","2.96159165613005","17.0607161235342","9.04341679287233","5.57734863668708",
"Channel Islands","CHI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","0.655977095492245","-0.00966937950061686","0.150398627032433","1.13196216634566","1.11907627484106","0.733554183447278","1.10982716170781","1.58335975258092","0.663196454791508","0.397502309938042","0.815121358989887","1.67010314264277","4.00127471316645","3.71694108574109","4.29469826059673","1.99674530406883","2.17445350928622","2.03657934253643","2.09806637161891","4.52933050965902","4.02602890621338","6.16945462787564","6.20512478141834","5.67291463791997","11.6543488012779","6.24191816512269","5.91683227386182","3.65649517082385","5.32299532741499","6.85135140239301","6.06857120800826","4.9010189252585","7.76169195899375","10.283487668176","8.03710561832576","7.33040295464986","9.57360086065511","11.3403308233878","7.48061690171678","9.10886481549709","8.62738309514266","4.94883281027587","2.31654287959181",
"China","CHN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.209664356764914","0.275698542655107","0.483945714588724","0.536046583129515","0.623424605798281","0.847702964733309","1.02255894629729","0.97565028966922","0.966308310992784","1.13883773180262","2.61316219287254","6.1868820761248","5.98715629420307","4.88044415984949","4.65182665077089","4.60033466628401","4.25161979162886","3.54233060350033","3.47508224574174","3.51300212008009","3.60909988460748","3.48740330983945","3.4836411137418","4.55425403392961","4.50857901572192","4.3986856950057","3.73046894598714","2.56474056108994","3.99473192936504","3.69851737185537","2.81773885821291","3.02822560278711","2.55760030508313","2.19156480126449","1.56151997957024","1.37463393568348",
